Sample_Name,Order_pre,Date_MMDDYYYY_pre,Year,Phase_1_treat,Phase_1_rep,Phase_2_treat,Phase_2_rep,Tag_color,Tag_num,Submerged_weight_pre,Dry_weight_pre,Notes_pre,Order_post,Date_MMDDYYYY_post,Submerged_weight_post,Dry_weight_post,double_single_dead,Notes_post,Actual_shell_pre_mg,Actual_shell_post_mg,Actual_shell_growth_mg,Actual_tissue_pre_mg,Actual_tissue_post_mg,Actual_tissue_growth_mg,Ratio_tissue_shell_mg,Phase_1_temp,Phase_1_DO,Phase_2.1_temp,Phase_2.1_DO,Phase1_Phase2_treat,...32,Phase_1_rep_R,Phase_2_rep_R,Ratio_tissue_shell_pre_mg,Phase1_Phase2_rep,Exclude_all,Exclude_pre_analysis,Phase1N_tissue,Phase1C_tissue,Phase1N_shell,Phase1C_shell
2024_Both02_Cont03_O28,538,7/24/24,2024,Both,02,Cont,03,O,28,147.2,344.9,NA,409,8122024,288.8,692.7,NA,NA,230.74818,454.95762,224.20944,114.15182,237.74238,123.59056,0.551228173,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both02,Cont03,0.494703013,Both02_Cont03,NA,NA,8.0794124025596,45.41167155912401,0.6922445399999999,38.573411781606
2024_Both02_Cont04_O39,627,7/24/24,2024,Both,02,Cont,04,O,39,245.2,631,NA,597,8122024,436.4,1050.1,NA,NA,385.92138,688.66746,302.74608,245.07862,361.43254,116.35392,0.384328411,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both02,Cont04,0.63504805,Both02_Cont04,NA,NA,17.3461206490636,97.496735466884,1.1577641399999998,64.513203554046
2024_Both02_Cont04_O40,630,7/24/24,2024,Both,02,Cont,04,O,40,94.3,234.5,NA,578,8122024,198.5,454.6,NA,NA,146.98632,311.9766,164.99028,87.51368,142.6234,55.10972,0.33401798,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both02,Cont04,0.595386564,Both02_Cont04,NA,NA,6.1940239900303995,34.814534652976,0.44095896,24.571218059544
2024_Both02_Cont05_O51,675,7/25/24,2024,Both,02,Cont,05,O,51,149.1,345.6,NA,807,8122024,322.5,699.5,NA,NA,233.75664,508.3182,274.56156,111.84336,191.1818,79.33844,0.288964122,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both02,Cont05,0.478460676,Both02_Cont05,NA,NA,7.9160247285408,44.493324157152,0.70126992,39.076326111888
2024_Both02_Cont05_O52,334,7/25/24,2024,Both,02,Cont,05,O,52,147.1,387.7,NA,806,8122024,229,587.1,NA,NA,230.58984,360.2703,129.68046,157.11016,226.8297,69.71954,0.537625638,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both02,Cont05,0.68134034,Both02_Cont05,NA,NA,11.119908340244802,62.501281052912006,0.69176952,38.546942606328
2024_Both02_Cont06_O63,737,7/25/24,2024,Both,02,Cont,06,O,63,187.5,463.9,NA,971,8122024,194.6,468.6,NA,NA,294.5592,305.80134,11.24214,169.3408,162.79866,-6.54214,-0.581930131,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both02,Cont06,0.574895641,Both02_Cont06,NA,NA,11.985565887424,67.36685224256001,0.8836776,49.24048941864
2024_Both02_Cont06_O64,742,7/25/24,2024,Both,02,Cont,06,O,64,111.1,265.9,NA,1008,8122024,133.7,326.9,NA,NA,173.58744,209.37228,35.78484,92.31256,117.52772,25.21516,0.704632464,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both02,Cont06,0.531792853,Both02_Cont06,NA,NA,6.533678062916801,36.723616456592005,0.52076232,29.018039506247998
2024_Both02_Hyp01_O3,785,7/23/24,2024,Both,02,Hyp,01,O,3,145.5,335,NA,63,8122024,242.3,550,NA,NA,228.0564,381.32952,153.27312,106.9436,168.67048,61.72688,0.402724757,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both02,Hyp01,0.468934878,Both02_Hyp01,NA,NA,7.569230593208,42.544110453520005,0.6841691999999999,38.12343580188
2024_Both02_Hyp01_O4,791,7/23/24,2024,Both,02,Hyp,01,O,4,368.5,964,NA,93,8122024,535.4,1337.5,NA,NA,581.1546,845.42406,264.26946,382.8454,492.07594,109.23054,0.413330167,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both02,Hyp01,0.658766875,Both02_Hyp01,NA,NA,27.096947495212,152.30286790628,1.7434637999999998,97.14969667182
2024_Both02_Hyp02_O15,835,7/23/24,2024,Both,02,Hyp,02,O,15,328.9,813.8,NA,295,8122024,581.1,1282.8,NA,9/27/24 SKM fixed 'P15' to be O15 and adjusted Phase 1 info,518.45196,917.78544,399.33348,295.34804,365.01456,69.66652,0.174456998,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both02,Hyp02,0.569672916,Both02_Hyp02,NA,NA,20.904078598551205,117.49482564632802,1.5553558799999998,86.66790326173201
2024_Both02_Hyp02_O16,838,7/23/24,2024,Both,02,Hyp,02,O,16,222.3,664.4,NA,305,8122024,404.1,1094,NA,NA,349.66152,637.52364,287.86212,314.73848,456.47636,141.73788,0.492381144,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both02,Hyp02,0.900123296,Both02_Hyp02,NA,NA,22.2764908949744,125.208695584336,1.04898456,58.451762415384
2024_Both02_Hyp03_O27,881,7/24/24,2024,Both,02,Hyp,03,O,27,76.9,191.6,NA,511,8122024,62.7,175.6,NA,"1/14/25 SKM Excluded due to negative shell growth, broken shell",119.43516,96.95088,-22.48428,72.16484,78.64912,6.48428,-0.288391712,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both02,Hyp03,0.604217719,Both02_Hyp03,Y,NA,5.1076671692552,28.708486752088003,0.35830548,19.965581561172
2024_Both02_Hyp03_O28,888,7/24/24,2024,Both,02,Hyp,03,O,28,286.6,720.8,NA,506,8122024,500,1224.6,NA,NA,451.47414,789.3717,337.89756,269.32586,435.2283,165.90244,0.490984427,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both02,Hyp03,0.5965477,Both02_Hyp03,NA,NA,19.0622864673908,107.142728838652,1.35442242,75.471442119138
2024_Both02_Hyp04_O39,964,7/24/24,2024,Both,02,Hyp,04,O,39,356.1,769.2,NA,699,8122024,555.3,1188.2,NA,NA,561.52044,876.93372,315.41328,207.67956,311.26628,103.58672,0.328415849,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both02,Hyp04,0.369852182,Both02_Hyp04,NA,NA,14.699098208176801,82.618708735992,1.68456132,93.86751893734801
2024_Both02_Hyp04_O40,968,7/24/24,2024,Both,02,Hyp,04,O,40,227.6,522.6,NA,696,8122024,321.2,736.6,NA,NA,358.05354,506.25978,148.20624,164.54646,230.34022,65.79376,0.443933805,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both02,Hyp04,0.459558255,Both02_Hyp04,NA,NA,11.646233145658801,65.459576533572,1.07416062,59.854628705118
2024_Both02_Hyp05_O51,1009,7/25/24,2024,Both,02,Hyp,05,O,51,41,106.9,NA,912,8122024,NA,NA,Dead,NA,62.5911,NA,NA,44.3089,NA,NA,NA,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both02,Hyp05,0.70791055,Both02_Hyp05,Y,NA,3.1360855762420004,17.626886841980003,0.1877733,10.46314763637
2024_Both02_Hyp05_O52,1014,7/25/24,2024,Both,02,Hyp,05,O,52,174.4,407.3,NA,881,8122024,269,596.5,NA,NA,273.81666,423.6063,149.78964,133.48334,172.8937,39.41036,0.263104711,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both02,Hyp05,0.487491667,Both02_Hyp05,NA,NA,9.447654472185201,53.102102048788,0.82144998,45.77302745722201
2024_Both02_Hyp06_O63,1084,7/26/24,2024,Both,02,Hyp,06,O,63,275.5,663.5,NA,1082,8122024,423.6,1002.8,NA,NA,433.8984,668.39994,234.50154,229.6016,334.40006,104.79846,0.446898814,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both02,Hyp06,0.529159822,Both02_Hyp06,NA,NA,16.250691532448,91.33969522912001,1.3016951999999997,72.53336366328
2024_Both02_Hyp06_O64,1086,7/26/24,2024,Both,02,Hyp,06,O,64,101.4,268,NA,1092,8122024,159.5,411.3,NA,NA,158.22846,250.224,91.99554,109.77154,161.076,51.30446,0.557684209,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both02,Hyp06,0.69375345,Both02_Hyp06,NA,NA,7.7693859083812,43.66911645402801,0.47468538000000005,26.450529504282002
2024_Both02_Warm01_O3,1153,7/23/24,2024,Both,02,Warm,01,O,3,131.8,327.5,NA,107,8122024,221,523.8,NA,NA,206.36382,347.6031,141.23928,121.13618,176.1969,55.06072,0.389839994,Warm,Hyp,Warm,Norm,Warm/Hyp_Warm/Norm,NA,Both02,Warm01,0.587002993,Both02_Warm01,NA,NA,8.5737498980804,48.190177082476005,0.61909146,34.497158788794
2024_Both02_Warm01_O4,1158,7/23/24,2024,Both,02,Warm,01,O,4,208.8,609.7,NA,100,8122024,355.7,958.6,NA,NA,328.28562,560.88708,232.60146,281.41438,397.71292,116.29854,0.499990585,Warm,Hyp,Warm,Norm,Warm/Hyp_Warm/Norm,NA,Both02,Warm01,0.857224206,Both02_Warm01,NA,NA,19.9178850764764,111.951762105716,0.9848568600000001,54.878423752854005
2024_Both02_Warm02_O15,1200,7/23/24,2024,Both,02,Warm,02,O,15,140.3,321.7,NA,271,8122024,291.7,634.6,NA,NA,219.82272,459.54948,239.72676,101.87728,175.05052,73.17324,0.305236011,Warm,Hyp,Warm,Norm,Warm/Hyp_Warm/Norm,NA,Both02,Warm02,0.463452004,Both02_Warm02,NA,NA,7.2106477108384,40.528636150496006,0.65946816,36.747038687424
2024_Both02_Warm02_O16,554,7/23/24,2024,Both,02,Warm,02,O,16,166.9,441.2,NA,284,8122024,409.4,926,NA,NA,261.94116,645.91566,383.9745,179.25884,280.08434,100.8255,0.262583843,Warm,Hyp,Warm,Norm,Warm/Hyp_Warm/Norm,NA,Both02,Warm02,0.684347737,Both02_Warm02,NA,NA,12.6875427405752,71.312429062888,0.7858234800000001,43.78783931137201
2024_Both02_Warm03_O27,1249,7/24/24,2024,Both,02,Warm,03,O,27,114.6,345.7,NA,450,8122024,267.7,803.6,NA,NA,179.12934,421.54788,242.41854,166.57066,382.05212,215.48146,0.888881931,Warm,Hyp,Warm,Norm,Warm/Hyp_Warm/Norm,NA,Both02,Warm03,0.929890436,Both02_Warm03,NA,NA,11.789501527934801,66.264840134012,0.53738802,29.944460640978004
2024_Both02_Warm03_O28,1254,7/24/24,2024,Both,02,Warm,03,O,28,175.6,469.7,NA,473,8122024,283.6,714.5,NA,NA,275.71674,446.72394,171.0072,193.98326,267.77606,73.7928,0.431518673,Warm,Hyp,Warm,Norm,Warm/Hyp_Warm/Norm,NA,Both02,Warm03,0.703559965,Both02_Warm03,NA,NA,13.7297044999628,77.17007132333201,0.82715022,46.090657560558
2024_Both02_Warm04_O39,1299,7/24/24,2024,Both,02,Warm,04,O,39,398.8,1002.9,NA,662,8122024,828.8,1966,NA,NA,629.13162,1309.99362,680.862,373.76838,656.00638,282.238,0.414530404,Warm,Hyp,Warm,Norm,Warm/Hyp_Warm/Norm,NA,Both02,Warm04,0.594102042,Both02_Warm04,NA,NA,26.4544961705964,148.691864148516,1.88739486,105.16985678105401
2024_Both02_Warm04_O40,105,7/24/24,2024,Both,02,Warm,04,O,40,91.8,238.5,NA,642,8122024,184.9,449.6,NA,NA,143.02782,290.44236,147.41454,95.47218,159.15764,63.68546,0.432016136,Warm,Hyp,Warm,Norm,Warm/Hyp_Warm/Norm,NA,Both02,Warm04,0.667507762,Both02_Warm04,NA,NA,6.7573089521604,37.980570797676,0.42908345999999997,23.909488677594
2024_Both02_Warm05_O51,1344,7/25/24,2024,Both,02,Warm,05,O,51,64.3,170.8,NA,863,8122024,NA,NA,Dead,NA,99.48432,NA,NA,71.31568,NA,NA,NA,Warm,Hyp,Warm,Norm,Warm/Hyp_Warm/Norm,NA,Both02,Warm05,0.71685347,Both02_Warm05,Y,NA,5.047565509590401,28.370675449376005,0.29845296,16.630465476144
2024_Both02_Warm05_O52,1350,7/25/24,2024,Both,02,Warm,05,O,52,301.7,770.5,NA,831,8122024,450.4,1064.6,NA,NA,475.38348,710.83506,235.45158,295.11652,353.76494,58.64842,0.249089091,Warm,Hyp,Warm,Norm,Warm/Hyp_Warm/Norm,NA,Both02,Warm05,0.620796751,Both02_Warm05,NA,NA,20.8876921269256,117.40272277666399,1.42615044,79.468287586116
2024_Both02_Warm06_O63,1394,7/25/24,2024,Both,02,Warm,06,O,63,319.8,896.1,NA,1034,8122024,492.6,1233.8,NA,NA,504.04302,777.65454,273.61152,392.05698,456.14546,64.08848,0.234231658,Warm,Hyp,Warm,Norm,Warm/Hyp_Warm/Norm,NA,Both02,Warm06,0.77782444,Both02_Warm06,NA,NA,27.748922677904403,155.96740208103603,1.5121290600000001,84.25920831143401
2024_Both02_Warm06_O64,1398,7/25/24,2024,Both,02,Warm,06,O,64,206.2,575.6,NA,1043,8122024,353.1,893.8,NA,NA,324.16878,556.77024,232.60146,251.43122,337.02976,85.59854,0.368005171,Warm,Hyp,Warm,Norm,Warm/Hyp_Warm/Norm,NA,Both02,Warm06,0.775618244,Both02_Warm06,NA,NA,17.7957435742916,100.023915364204,0.97250634,54.190225195626006
2024_Both03_Both01_O5,17,7/23/24,2024,Both,03,Both,01,O,5,114.3,290.5,NA,159,8122024,173.5,427.9,NA,NA,178.65432,272.3916,93.73728,111.84568,155.5084,43.66272,0.46579888,Warm,Hyp,Warm,Hyp,Warm/Hyp_Warm/Hyp,NA,Both03,Both01,0.626045203,Both03_Both01,NA,NA,7.9161889329904,44.494247095376004,0.53596296,29.865053115144
2024_Both03_Both01_O6,24,7/26/24,2024,Both,03,Both,01,O,6,402.5,1072.8,NA,173,8122024,579,1460.9,NA,NA,634.9902,914.4603,279.4701,437.8098,546.4397,108.6299,0.388699542,Warm,Hyp,Warm,Hyp,Warm/Hyp_Warm/Hyp,NA,Both03,Both01,0.689474893,Both03_Both01,NA,NA,30.987205706243998,174.16870657836,1.9049705999999997,106.14921626633999
2024_Both03_Both02_O17,66,7/23/24,2024,Both,03,Both,02,O,17,250.3,673.8,NA,340,8122024,415.9,1029.6,NA,NA,393.99672,656.20776,262.21104,279.80328,373.39224,93.58896,0.356922271,Warm,Hyp,Warm,Hyp,Warm/Hyp_Warm/Hyp,NA,Both03,Both02,0.710166521,Both03_Both02,NA,NA,19.8038549951184,111.310837203696,1.1819901599999998,65.863131493224
2024_Both03_Both02_O18,69,7/23/24,2024,Both,03,Both,02,O,18,128.6,367.6,NA,358,8122024,273.7,683.1,NA,NA,201.29694,431.04828,229.75134,166.30306,252.05172,85.74866,0.373223764,Warm,Hyp,Warm,Hyp,Warm/Hyp_Warm/Hyp,NA,Both03,Both02,0.826157914,Both03_Both02,NA,NA,11.7705613940068,66.158383983692,0.60389082,33.650145179898004
2024_Both03_Both03_O29,182,7/24/24,2024,Both,03,Both,03,O,29,441.3,1182.6,NA,558,8122024,599.5,1568.4,NA,NA,696.42612,946.92,250.49388,486.17388,621.48,135.30612,0.540157388,Warm,Hyp,Warm,Hyp,Warm/Hyp_Warm/Hyp,NA,Both03,Both03,0.698098285,Both03_Both03,NA,NA,34.4103079203864,193.408817828616,2.08927836,116.419256274204
2024_Both03_Both03_O30,183,7/24/24,2024,Both,03,Both,03,O,30,79,210.9,NA,554,8122024,174.5,461.1,NA,NA,122.7603,273.975,151.2147,88.1397,187.125,98.9853,0.654601041,Warm,Hyp,Warm,Hyp,Warm/Hyp_Warm/Hyp,NA,Both03,Both03,0.717982116,Both03_Both03,NA,NA,6.238332295866001,35.063576802540005,0.36828089999999997,20.52143424201
2024_Both03_Both04_O41,108,7/24/24,2024,Both,03,Both,04,O,41,94.2,241.7,NA,725,8122024,219.2,555.8,NA,NA,146.82798,344.75298,197.925,94.87202,211.04702,116.175,0.586964759,Warm,Hyp,Warm,Hyp,Warm/Hyp_Warm/Hyp,NA,Both03,Both04,0.646144012,Both03_Both04,NA,NA,6.7148309597156,37.741816226764,0.44048393999999996,24.544748884266
2024_Both03_Both04_O42,231,7/24/24,2024,Both,03,Both,04,O,42,78.4,194.4,NA,732,8122024,144.6,346.3,NA,NA,121.81026,226.63134,104.82108,72.58974,119.66866,47.07892,0.449135994,Warm,Hyp,Warm,Hyp,Warm/Hyp_Warm/Hyp,NA,Both03,Both04,0.595924678,Both03_Both04,NA,NA,5.1377406479772,28.877519705268003,0.36543078,20.362619190342
2024_Both03_Both05_O53,154,7/25/24,2024,Both,03,Both,05,O,53,126.4,306.9,NA,960,8122024,201.1,477.3,NA,"Missing oyster from this batch, must have taken for genetics",197.81346,316.09344,118.27998,109.08654,161.20656,52.12002,0.44064955,Warm,Hyp,Warm,Hyp,Warm/Hyp_Warm/Hyp,NA,Both03,Both05,0.551461665,Both03_Both05,NA,NA,7.720903129081201,43.396610987028005,0.59344038,33.067823323782
2024_Both03_Both05_O54,280,7/25/24,2024,Both,03,Both,05,O,54,110.4,267.2,NA,948,8122024,224.2,546.4,NA,NA,172.47906,352.66998,180.19092,94.72094,193.73002,99.00908,0.549467642,Warm,Hyp,Warm,Hyp,Warm/Hyp_Warm/Hyp,NA,Both03,Both05,0.549173563,Both03_Both05,NA,NA,6.704137852713201,37.681713853108,0.51743718,28.832755279302
2024_Both03_Both06_O65,399,7/26/24,2024,Both,03,Both,06,O,65,97.5,297.9,NA,1115,8122024,194.6,550.2,NA,NA,152.0532,305.80134,153.74814,145.8468,244.39866,98.55186,0.640995462,Warm,Hyp,Warm,Hyp,Warm/Hyp_Warm/Hyp,NA,Both03,Both06,0.959182707,Both03_Both06,NA,NA,10.322712724104,58.02051145176,0.4561596,25.418231668440004
2024_Both03_Both06_O66,404,7/26/24,2024,Both,03,Both,06,O,66,315.9,788.6,NA,1137,8122024,413.7,998.4,NA,NA,497.86776,652.72428,154.85652,290.73224,345.67572,54.94348,0.354802497,Warm,Hyp,Warm,Hyp,Warm/Hyp_Warm/Hyp,NA,Both03,Both06,0.583954743,Both03_Both06,NA,NA,20.5773825216272,115.658576398768,1.4936032799999999,83.22691047559199
2024_Both03_Cont01_O5,446,7/23/24,2024,Both,03,Cont,01,O,5,115.4,317.9,NA,24,8122024,113.3,312.4,NA,"1/14/25 SKM Excluded due to negative shell growth, broken shell, 6/9/2025 SC found no tissue inside shell during nutrient processing, dead",180.39606,177.07092,-3.32514,137.50394,135.32908,-2.17486,0.654065693,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both03,Cont01,0.76223361,Both03_Cont01,Y,NA,9.7322236144532,54.701569903708005,0.54118818,30.156214043202002
2024_Both03_Cont01_O6,363,7/23/24,2024,Both,03,Cont,01,O,6,145.3,402.5,NA,37,8122024,199.8,533.5,NA,NA,227.73972,314.03502,86.2953,174.76028,219.46498,44.7047,0.518043277,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both03,Cont01,0.767368468,Both03_Cont01,NA,NA,12.3691446505784,69.52282002109601,0.68321916,38.070497451324
2024_Both03_Cont02_O17,496,7/23/24,2024,Both,03,Cont,02,O,17,617.6,1500.8,NA,221,8122024,931.4,2124,NA,NA,975.57954,1472.45046,496.87092,525.22046,651.54954,126.32908,0.254249293,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both03,Cont02,0.538367646,Both03_Cont02,NA,NA,37.1739381693788,208.94225800037202,2.92673862,163.084412289318
2024_Both03_Cont02_O18,500,7/23/24,2024,Both,03,Cont,02,O,18,582.7,1506,NA,236,8122024,1099.8,2501.9,NA,NA,920.31888,1739.09502,818.77614,585.68112,762.80498,177.12386,0.216327579,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both03,Cont02,0.636389335,Both03_Cont02,NA,NA,41.453209461513595,232.994608932384,2.76095664,153.84667011729601
2024_Both03_Cont03_O29,573,7/24/24,2024,Both,03,Cont,03,O,29,228.6,542.1,NA,398,8122024,469.5,1093.4,NA,NA,359.63694,741.078,381.44106,182.46306,352.322,169.85894,0.445308484,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both03,Cont03,0.507353499,Both03_Cont03,NA,NA,12.914330318806801,72.58712609569201,1.07891082,60.119320457898
2024_Both03_Cont03_O30,576,7/24/24,2024,Both,03,Cont,03,O,30,250.2,632.6,NA,391,8122024,449.8,1190,NA,NA,393.83838,709.88502,316.04664,238.76162,480.11498,241.35336,0.763663743,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both03,Cont03,0.606242642,Both03_Cont03,NA,NA,16.8990174128036,94.983717897484,1.18151514,65.83666231794601
2024_Both03_Cont04_O41,634,7/24/24,2024,Both,03,Cont,04,O,41,73.7,189.4,NA,613,8122024,136.1,336.1,NA,NA,114.36828,213.17244,98.80416,75.031720000000007,122.92756,47.89584,0.484755298,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both03,Cont04,0.656053584,Both03_Cont04,NA,NA,5.310578571181601,29.848983793304004,0.34310483999999997,19.118567952276
2024_Both03_Cont04_O42,638,7/24/24,2024,Both,03,Cont,04,O,42,145.3,350.8,NA,616,8122024,371.1,854.5,NA,NA,227.73972,585.27144,357.53172,123.06028,269.22856,146.16828,0.408826048,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both03,Cont04,0.540354928,Both03_Cont04,NA,NA,8.7099334245784,48.95561908109601,0.68321916,38.070497451324
2024_Both03_Cont05_O53,682,7/25/24,2024,Both,03,Cont,05,O,53,87.9,221,NA,791,8122024,85.9,217,NA,"1/14/25 SKM Excluded due to negative shell growth, broken shell, 5/21/2025 SC found no tissue inside shell during nutrient processing, dead",136.85256,133.68576,-3.1668,84.14744,83.31424,-0.8332,0.263104711,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both03,Cont05,0.614876623,Both03_Cont05,Y,NA,5.955768995883201,33.475383115408,0.41055768,22.877190841752004
2024_Both03_Cont05_O54,704,7/25/24,2024,Both,03,Cont,05,O,54,567.5,1332.6,NA,796,8122024,783.6,1806.7,NA,NA,896.2512,1238.42394,342.17274,436.3488,568.27606,131.92726,0.385557482,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both03,Cont05,0.486859934,Both03_Cont05,NA,NA,30.883799369664004,173.58749418816,2.6887536,149.82335547504002
2024_Both03_Cont06_O65,745,7/25/24,2024,Both,03,Cont,06,O,65,180.9,499.1,NA,973,8122024,344.4,856.2,NA,NA,284.10876,542.99466,258.8859,214.99124,313.20534,98.2141,0.379372148,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both03,Cont06,0.756721616,Both03_Cont06,NA,NA,15.216602686647201,85.52742811256802,0.8523262800000001,47.49352385029201
2024_Both03_Cont06_O66,751,7/25/24,2024,Both,03,Cont,06,O,66,217.2,543.2,NA,966,8122024,278.5,662.5,NA,NA,341.58618,438.6486,97.06242,201.61382,223.8514,22.23758,0.229105971,Warm,Hyp,Ambient,Norm,Warm/Hyp_Ambient/Norm,NA,Both03,Cont06,0.59022827,Both03_Cont06,NA,NA,14.2697785969196,80.205646967524,1.0247585399999999,57.101834476206
2024_Both03_Hyp01_O5,796,7/23/24,2024,Both,03,Hyp,01,O,5,317.7,897.1,NA,78,8122024,569.7,1480.4,NA,NA,500.71788,899.73468,399.0168,396.38212,580.66532,184.2832,0.461843211,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both03,Hyp01,0.791627653,Both03_Hyp01,NA,NA,28.0550464852936,157.68802149058402,1.50215364,83.703355630596
2024_Both03_Hyp01_O6,798,7/23/24,2024,Both,03,Hyp,01,O,6,274.8,731.3,NA,84,8122024,436.5,1134.6,NA,NA,432.79002,688.8258,256.03578,298.50998,445.7742,147.26422,0.57517047,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both03,Hyp01,0.689733973,Both03_Hyp01,NA,NA,21.127873692244396,118.752702925636,1.29837006,72.348079436334
2024_Both03_Hyp02_O17,844,7/23/24,2024,Both,03,Hyp,02,O,17,712.9,1742.9,NA,319,8122024,1086.4,2634.6,NA,NA,1126.47756,1717.87746,591.3999,616.42244,916.72254,300.3001,0.507778408,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both03,Hyp02,0.547212356,Both03_Hyp02,NA,NA,43.629011845383204,245.22406552040803,3.37943268,188.309536329252
2024_Both03_Hyp02_O18,845,7/23/24,2024,Both,03,Hyp,02,O,18,255.9,810,NA,310,8122024,421.9,1165.4,NA,NA,402.86376,665.70816,262.8444,407.13624,499.69184,92.5556,0.352130766,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both03,Hyp02,1.010605273,Both03_Hyp02,NA,NA,28.8161992247472,161.966206151568,1.20859128,67.34540530879201
2024_Both03_Hyp03_O29,892,7/24/24,2024,Both,03,Hyp,03,O,29,225,582.2,NA,486,8122024,488.2,1270.6,NA,NA,353.9367,770.68758,416.75088,228.2633,499.91242,271.64912,0.651826146,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both03,Hyp03,0.644926904,Both03_Hyp03,NA,NA,16.155969629474,90.80729513206,1.0618100999999998,59.16643014789
2024_Both03_Hyp03_O30,896,7/24/24,2024,Both,03,Hyp,03,O,30,400.2,1128.9,NA,500,8122024,660.5,1909.3,NA,NA,631.34838,1043.5074,412.15902,497.55162,865.7926,368.24098,0.893443943,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both03,Hyp03,0.788077765,Both03_Hyp03,NA,NA,35.215599099003605,197.935089875484,1.89404514,105.54042523494601
2024_Both03_Hyp04_O41,970,7/24/24,2024,Both,03,Hyp,04,O,41,137.8,471.5,NA,676,8122024,227.5,700.5,NA,NA,215.86422,357.8952,142.03098,255.63578,342.6048,86.96902,0.612324297,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both03,Hyp04,1.18424341,Both03_Hyp04,NA,NA,18.093332996968403,101.696565855196,0.6475926599999999,36.085309305474
2024_Both03_Hyp04_O42,973,7/24/24,2024,Both,03,Hyp,04,O,42,66.9,194.4,NA,685,8122024,122.6,333.2,NA,NA,103.60116,191.79654,88.19538,90.79884,141.40346,50.60462,0.573778581,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both03,Hyp04,0.876426866,Both03_Hyp04,NA,NA,6.4265403217751995,36.121431090888,0.31080347999999997,17.318664033372
2024_Both03_Hyp05_O53,1017,7/25/24,2024,Both,03,Hyp,05,O,53,172.1,435.9,NA,904,8122024,238.3,568.3,NA,NA,270.17484,374.99592,104.82108,165.72516,193.30408,27.57892,0.263104711,Warm,Hyp,Ambient,Hyp,Warm/Hyp_Ambient/Hyp,NA,Both03,Hyp05,0.613399679,Both03_Hyp05,NA,NA,11.7296589149448,65.928484845912,0.81052452,45.164236425828
